,0-20170913-cnn_three_mean,0-20170927-cnn_one_mean,1-20170913-cnn_three_mean,1-20170927-cnn_one_mean,2-20170913-cnn_three_mean,2-20170927-cnn_one_mean,down,up
300017,0.5083226561546326,0.8060780167579651,0.46348047256469727,0.17842863500118256,0.028196880593895912,0.0154933612793684,1.3144006729125977,0.04369024187326431
300018,0.04678139463067055,0.06602822244167328,0.90065598487854,0.8377283811569214,0.052562613040208817,0.09624344110488892,0.11280961707234383,0.14880605414509773
300019,0.22571633756160736,0.32994040846824646,0.6746134757995605,0.61863774061203,0.0996701717376709,0.05142189562320709,0.5556567460298538,0.151092067360878
300020,0.028288045898079872,0.010274277999997139,0.9245672821998596,0.9529061317443848,0.047144629061222076,0.03681959584355354,0.03856232389807701,0.08396422490477562
300021,0.05819451063871384,0.0014967353781685233,0.8845444917678833,0.9894397854804993,0.05726088955998421,0.00906344410032034,0.05969124601688236,0.06632433366030455
300023,0.09030624479055405,0.067733995616436,0.8144216537475586,0.8787501454353333,0.09527202695608139,0.05351583659648895,0.15804024040699005,0.14878786355257034
300024,0.04409345984458923,0.0405939519405365,0.8778277635574341,0.8695614337921143,0.07807887345552444,0.08984459936618805,0.08468741178512573,0.1679234728217125
300025,0.43750107288360596,0.19154201447963715,0.4789387285709381,0.6130704283714294,0.08356014639139175,0.1953875869512558,0.6290430873632431,0.27894773334264755
300026,0.0073824552819132805,0.0204414464533329,0.9747202396392822,0.9417541027069092,0.017897294834256172,0.03780441731214523,0.02782390173524618,0.055701712146401405
300027,0.017746033146977425,0.012822465971112251,0.9239298701286316,0.9712682962417603,0.05832406505942345,0.015909267589449883,0.030568499118089676,0.07423333264887333
300028,0.09654853492975235,0.022001126781105995,0.6492810249328613,0.8915101885795593,0.25417041778564453,0.08648867160081863,0.11854966171085835,0.34065908938646317
300029,0.2309897541999817,0.0787697285413742,0.5014740228652954,0.8700644373893738,0.2675361931324005,0.05116581544280052,0.3097594827413559,0.31870200857520103
300031,0.039390869438648224,0.025893475860357285,0.6006190180778503,0.6303069591522217,0.35999009013175964,0.3437995910644531,0.06528434529900551,0.7037896811962128
300032,0.00632217712700367,0.004993085283786058,0.9667402505874634,0.9458329081535339,0.026937590911984444,0.049173980951309204,0.011315262410789728,0.07611157186329365
300033,0.05081837251782417,0.13057170808315277,0.8062435984611511,0.726374626159668,0.14293798804283142,0.14305366575717926,0.18139008060097694,0.2859916538000107
300035,0.08650698512792587,0.10298022627830505,0.4485653042793274,0.7566494941711426,0.4649277627468109,0.14037029445171356,0.18948721140623093,0.6052980571985245
300036,0.10504458099603653,0.03876681253314018,0.773350179195404,0.8424105644226074,0.12160534411668777,0.11882263422012329,0.1438113935291767,0.24042797833681107
300037,0.2308170199394226,0.12313829362392426,0.4604301452636719,0.8463492393493652,0.3087528944015503,0.03051244094967842,0.35395531356334686,0.3392653353512287
300038,0.5148402452468872,0.058206748217344284,0.42141953110694885,0.8630359768867493,0.06374017149209976,0.07875727862119675,0.5730469934642315,0.1424974501132965
300039,0.008777130395174026,0.001275514834560454,0.9584086537361145,0.9762543439865112,0.03281422704458237,0.022470150142908096,0.01005264522973448,0.05528437718749046
300040,0.029099997133016586,0.06414435803890228,0.6614932417869568,0.8959122896194458,0.3094068169593811,0.03994327783584595,0.09324435517191887,0.34935009479522705
300041,0.10452989488840103,0.0009514097473584116,0.7538695931434631,0.9672844409942627,0.14160045981407166,0.03176411613821983,0.10548130463575944,0.1733645759522915
300042,0.213251531124115,0.03418416902422905,0.6769027709960938,0.8699186444282532,0.10984571278095245,0.09589724242687225,0.24743570014834404,0.2057429552078247
300043,0.014830737374722958,0.0479830801486969,0.66996830701828,0.8355333805084229,0.3152009844779968,0.11648351699113846,0.06281381752341986,0.4316845014691353
300044,0.18256133794784546,0.4984949231147766,0.6405221223831177,0.3866540789604187,0.17691652476787567,0.11485090851783752,0.6810562610626221,0.2917674332857132
300045,0.022112660109996796,0.05849955976009369,0.8644425868988037,0.8720267415046692,0.11344467848539352,0.0694737583398819,0.08061221987009048,0.18291843682527542
300046,0.018814455717802048,0.010638987645506859,0.6621127128601074,0.8703866600990295,0.31907278299331665,0.11897443979978561,0.029453443363308907,0.43804722279310226
300047,0.23383232951164246,0.33623170852661133,0.6100935935974121,0.5447308421134949,0.15607409179210663,0.11903736740350723,0.5700640380382538,0.27511145919561386
300048,0.09485531598329544,0.02026650868356228,0.7654383182525635,0.6191415786743164,0.13970640301704407,0.36059194803237915,0.11512182466685772,0.5002983510494232
300049,0.04703672602772713,0.012740226462483406,0.7937898635864258,0.9021294713020325,0.1591733992099762,0.08513031154870987,0.05977695249021053,0.24430371075868607
300050,0.29274168610572815,0.16858690977096558,0.5688146948814392,0.631511926651001,0.13844363391399384,0.19990108907222748,0.4613285958766937,0.3383447229862213
300051,0.09692294150590897,0.024818072095513344,0.3308177590370178,0.8927915692329407,0.5722593069076538,0.08239036053419113,0.12174101360142231,0.6546496674418449
300052,0.009954453445971012,0.003989730030298233,0.6046013832092285,0.9540300965309143,0.3854442238807678,0.041980184614658356,0.013944183476269245,0.4274244084954262
300053,0.09466489404439926,0.18451683223247528,0.7470160126686096,0.6930598616600037,0.1583191603422165,0.12242326140403748,0.27918172627687454,0.28074242174625397
300054,0.12734916806221008,0.03338068351149559,0.7741020321846008,0.8531741499900818,0.0985487699508667,0.11344507336616516,0.16072985157370567,0.21199384331703186
300055,0.4728493094444275,0.0740378350019455,0.45725196599960327,0.8639649152755737,0.06989870220422745,0.06199726462364197,0.546887144446373,0.13189596682786942
300056,0.00391943147405982,0.08836185932159424,0.8455244898796082,0.8868234753608704,0.15055613219738007,0.02481471560895443,0.09228129079565406,0.1753708478063345
300057,0.01327498722821474,0.0184137262403965,0.9092807769775391,0.9508936405181885,0.07744421064853668,0.030692674219608307,0.03168871346861124,0.10813688486814499
300058,0.060264889150857925,0.011661839671432972,0.8911027908325195,0.9142866134643555,0.04863232374191284,0.07405151426792145,0.0719267288222909,0.12268383800983429
300059,0.02999451942741871,0.08452707529067993,0.7703266739845276,0.6279826760292053,0.1996787041425705,0.2874901592731476,0.11452159471809864,0.4871688634157181
300061,0.020627403631806374,0.24944451451301575,0.9308210015296936,0.6476415395736694,0.048551663756370544,0.10291392356157303,0.2700719181448221,0.15146558731794357
300062,0.17444545030593872,0.2150944471359253,0.741125226020813,0.712274968624115,0.0844292864203453,0.0726306363940239,0.389539897441864,0.1570599228143692
300063,0.014026165939867496,0.005898759700357914,0.16887490451335907,0.39807966351509094,0.8170989155769348,0.5960215926170349,0.01992492564022541,1.4131205081939697
300064,0.3111213445663452,0.17162756621837616,0.5991601347923279,0.768532395362854,0.08971850574016571,0.059840019792318344,0.4827489107847214,0.14955852553248405
300066,0.3113425374031067,0.1739339828491211,0.5610056519508362,0.699777364730835,0.12765175104141235,0.12628863751888275,0.4852765202522278,0.2539403885602951
300067,0.03305723890662193,0.02839932031929493,0.868618905544281,0.8770530223846436,0.09832385927438736,0.09454771876335144,0.06145655922591686,0.1928715780377388
300068,0.014005190692842007,0.08688414841890335,0.36573681235313416,0.687890887260437,0.6202580332756042,0.22522494196891785,0.10088933911174536,0.8454829752445221
300069,0.24097861349582672,0.03144852817058563,0.4701409339904785,0.8427128195762634,0.2888803780078888,0.12583860754966736,0.27242714166641235,0.41471898555755615
300070,0.12254171818494797,0.11733905971050262,0.7471857666969299,0.8401742577552795,0.1302725225687027,0.042486682534217834,0.2398807778954506,0.17275920510292053
300071,0.2973027229309082,0.05605369433760643,0.6974157691001892,0.924008846282959,0.005281542893499136,0.019937407225370407,0.35335641726851463,0.025218950118869543
300072,0.018585968762636185,0.007202446460723877,0.780242919921875,0.8715784549713135,0.20117110013961792,0.12121905386447906,0.02578841522336006,0.322390154004097
300073,0.16399510204792023,0.29267528653144836,0.4859536588191986,0.6219040751457214,0.35005125403404236,0.08542061597108841,0.4566703885793686,0.43547187000513077
300074,0.04457118362188339,0.017792752012610435,0.9207631349563599,0.9451336860656738,0.034665610641241074,0.037073567509651184,0.06236393563449383,0.07173917815089226
300075,0.19497050344944,0.07350720465183258,0.6088202595710754,0.8822866678237915,0.19620920717716217,0.04420612007379532,0.2684777081012726,0.2404153272509575
300076,0.38902485370635986,0.416460245847702,0.48010799288749695,0.4659418761730194,0.1308671236038208,0.11759784817695618,0.8054850995540619,0.24846497178077698
300077,0.08127057552337646,0.14037349820137024,0.8197089433670044,0.7148701548576355,0.09902047365903854,0.14475630223751068,0.2216440737247467,0.24377677589654922
300078,0.015420947223901749,0.0174001045525074,0.5765112638473511,0.9442030787467957,0.40806782245635986,0.03839681297540665,0.03282105177640915,0.4464646354317665
300079,0.03485095873475075,0.03158178925514221,0.9114688634872437,0.8961634635925293,0.053680241107940674,0.0722547322511673,0.06643274798989296,0.12593497335910797
300080,0.0025050051044672728,0.004009540192782879,0.944006085395813,0.7101582288742065,0.05348892882466316,0.28583213686943054,0.006514545297250152,0.3393210656940937
300081,0.16803984344005585,0.12518644332885742,0.7217552661895752,0.7384289503097534,0.11020488291978836,0.13638469576835632,0.29322628676891327,0.24658957868814468
300082,0.03408817946910858,0.0019077936885878444,0.8738228678703308,0.9621479511260986,0.09208894520998001,0.03594426065683365,0.035995973157696426,0.12803320586681366
300083,0.1112537682056427,0.02596607804298401,0.6804136633872986,0.9392781853675842,0.2083325833082199,0.034755729138851166,0.1372198462486267,0.24308831244707108
300084,0.2497785985469818,0.3460530638694763,0.4312501847743988,0.5666625499725342,0.3189712166786194,0.08728436380624771,0.5958316624164581,0.4062555804848671
300086,0.025096317753195763,0.016757532954216003,0.8923803567886353,0.9089663624763489,0.08252330869436264,0.07427602261304855,0.041853850707411766,0.1567993313074112
300090,0.058793701231479645,0.07035555690526962,0.505352258682251,0.6895206570625305,0.43585407733917236,0.24012380838394165,0.12914925813674927,0.675977885723114
300093,0.0250412430614233,0.09143353998661041,0.3142792880535126,0.321245938539505,0.6606795191764832,0.5873205065727234,0.11647478304803371,1.2480000257492065
300094,0.011616477742791176,0.027032773941755295,0.9602527618408203,0.8352220058441162,0.02813066355884075,0.13774527609348297,0.03864925168454647,0.16587593965232372
300095,0.04804994910955429,0.05584865063428879,0.9134456515312195,0.8980653285980225,0.03850432112812996,0.04608601704239845,0.10389859974384308,0.08459033817052841
300096,0.27224627137184143,0.11313612759113312,0.4384993314743042,0.7659686207771301,0.28925445675849915,0.12089519947767258,0.38538239896297455,0.4101496562361717
300098,0.27728813886642456,0.22020035982131958,0.5629507303237915,0.7108262181282043,0.15976113080978394,0.06897340714931488,0.49748849868774414,0.22873453795909882
300099,0.08179091662168503,0.029717251658439636,0.8667887449264526,0.890168309211731,0.05142031982541084,0.0801144614815712,0.11150816828012466,0.13153478130698204
300101,0.21726538240909576,0.05532166734337807,0.6849333047866821,0.852222740650177,0.0978013351559639,0.09245564043521881,0.27258704975247383,0.1902569755911827
300102,0.08333629369735718,0.20512285828590393,0.7464327812194824,0.7206541895866394,0.17023096978664398,0.07422294467687607,0.2884591519832611,0.24445391446352005
300103,0.038633789867162704,0.0035791760310530663,0.6858700513839722,0.9106693267822266,0.27549606561660767,0.08575156331062317,0.04221296589821577,0.36124762892723083
300105,0.030457794666290283,0.3978623151779175,0.9613872766494751,0.5704721808433533,0.008154881186783314,0.03166552633047104,0.42832010984420776,0.03982040751725435
300106,0.03918587416410446,0.008410989306867123,0.8648474812507629,0.9105721712112427,0.09596668183803558,0.08101685345172882,0.047596863470971584,0.1769835352897644
300107,0.04252612963318825,0.005186251364648342,0.8740816712379456,0.9850612282752991,0.08339221030473709,0.009752506390213966,0.04771238099783659,0.09314471669495106
300110,0.030650649219751358,0.019086560234427452,0.7897687554359436,0.8287290334701538,0.17958061397075653,0.15218447148799896,0.04973720945417881,0.3317650854587555
300111,0.02580914832651615,0.0075254593975842,0.9032033681869507,0.8908411264419556,0.07098741084337234,0.10163338482379913,0.03333460772410035,0.17262079566717148
300112,0.11099414527416229,0.030623873695731163,0.7134160995483398,0.7963875532150269,0.17558978497982025,0.172988623380661,0.14161801896989346,0.34857840836048126
300113,0.024853501468896866,0.030895696952939034,0.6476181149482727,0.7752047777175903,0.3275283873081207,0.19389952719211578,0.0557491984218359,0.5214279145002365
300114,0.03374885767698288,0.021865379065275192,0.9283707737922668,0.9550796747207642,0.037880394607782364,0.023054959252476692,0.05561423674225807,0.060935353860259056
300115,0.029363665729761124,0.059141501784324646,0.9351562857627869,0.8407003283500671,0.035480111837387085,0.1001581996679306,0.08850516751408577,0.1356383115053177
300116,0.11031219363212585,0.047854773700237274,0.6139666438102722,0.8620267510414124,0.2757211923599243,0.09011847525835037,0.15816696733236313,0.3658396676182747
300117,0.2125626653432846,0.19273042678833008,0.6194389462471008,0.6063080430030823,0.16799835860729218,0.20096158981323242,0.4052930921316147,0.3689599484205246
300118,0.03333786875009537,0.013716401532292366,0.7834877967834473,0.7954688668251038,0.18317440152168274,0.19081473350524902,0.04705427028238773,0.37398913502693176
300119,0.05051160231232643,0.019228439778089523,0.9271060228347778,0.9496499300003052,0.022382425144314766,0.031121641397476196,0.06974004209041595,0.05350406654179096
300120,0.030171219259500504,0.03845832869410515,0.6981661915779114,0.8670443296432495,0.27166256308555603,0.09449741244316101,0.06862954795360565,0.36615997552871704
300121,0.11123218387365341,0.04011893272399902,0.770077109336853,0.8174012303352356,0.11869065463542938,0.1424797773361206,0.15135111659765244,0.26117043197155
300122,0.12083771079778671,0.02161855250597,0.6889234185218811,0.7422007918357849,0.19023887813091278,0.2361806482076645,0.1424562633037567,0.42641952633857727
300123,0.3380231261253357,0.08394265919923782,0.5382668375968933,0.8798441290855408,0.1237100213766098,0.036213185638189316,0.4219657853245735,0.15992320701479912
300124,0.07326213270425797,0.04138645529747009,0.685815691947937,0.6906133890151978,0.24092218279838562,0.26800015568733215,0.11464858800172806,0.5089223384857178
300125,0.0691027045249939,0.10341093689203262,0.8235464692115784,0.8108144998550415,0.1073508933186531,0.0857745110988617,0.17251364141702652,0.1931254044175148
300126,0.11748423427343369,0.07781830430030823,0.7732729315757751,0.8668684363365173,0.10924277454614639,0.05531325191259384,0.1953025385737419,0.16455602645874023
300127,0.22518090903759003,0.26204320788383484,0.38608983159065247,0.5713879466056824,0.3887292146682739,0.1665688157081604,0.48722411692142487,0.5552980303764343
300128,0.0008088609320111573,0.008844413794577122,0.20916949212551117,0.46094265580177307,0.7900216579437256,0.5302128791809082,0.009653274726588279,1.3202345371246338
300129,0.06802999973297119,0.056252382695674896,0.8824915289878845,0.8855337500572205,0.04947846010327339,0.05821390450000763,0.12428238242864609,0.10769236460328102
300131,0.04069744795560837,0.013945714570581913,0.8733211755752563,0.9355677366256714,0.0859813466668129,0.05048653110861778,0.05464316252619028,0.13646787777543068
300132,0.00494292750954628,0.03292451053857803,0.8841705918312073,0.795040488243103,0.11088651418685913,0.17203503847122192,0.03786743804812431,0.28292155265808105
300133,0.00937862228602171,0.03205535188317299,0.9626808166503906,0.9421133995056152,0.027940651401877403,0.025831259787082672,0.0414339741691947,0.053771911188960075
300135,0.029464464634656906,0.0029244429897516966,0.8733084797859192,0.9757594466209412,0.09722717851400375,0.021316172555088997,0.0323889076244086,0.11854335106909275
300136,0.10052110999822617,0.01658061519265175,0.40073156356811523,0.41262009739875793,0.4987473487854004,0.5707992911338806,0.11710172519087791,1.069546639919281
300137,0.0309734046459198,0.006830198224633932,0.7766181826591492,0.910821259021759,0.19240839779376984,0.0823485478758812,0.03780360287055373,0.27475694566965103
300138,0.07842488586902618,0.016266338527202606,0.7183805108070374,0.8930968046188354,0.20319458842277527,0.09063693135976791,0.09469122439622879,0.2938315197825432
300139,0.17385248839855194,0.06122057884931564,0.6138826608657837,0.8051469326019287,0.21226495504379272,0.13363239169120789,0.23507306724786758,0.3458973467350006
300141,0.046417076140642166,0.1432635337114334,0.7411626577377319,0.5008273124694824,0.21242016553878784,0.355909138917923,0.18968060985207558,0.5683293044567108
300142,0.27579668164253235,0.06369444727897644,0.561508297920227,0.5757827162742615,0.16269508004188538,0.3605228662490845,0.3394911289215088,0.5232179462909698
300143,0.032126713544130325,0.07970396429300308,0.7305927872657776,0.862987220287323,0.23728051781654358,0.057308729737997055,0.11183067783713341,0.29458924755454063
300144,0.054086022078990936,0.0305649284273386,0.828055739402771,0.9392962455749512,0.11785822361707687,0.03013884648680687,0.08465095050632954,0.14799707010388374
300146,0.02218790538609028,0.011164771392941475,0.8628706932067871,0.9147798418998718,0.11494145542383194,0.07405541837215424,0.033352676779031754,0.18899687379598618
300147,0.0029163972940295935,0.0015851412899792194,0.9705206751823425,0.9740831255912781,0.026562901213765144,0.024331776425242424,0.004501538584008813,0.05089467763900757
300150,0.02988015115261078,0.04941532760858536,0.9029474258422852,0.7685068249702454,0.06717249751091003,0.18207785487174988,0.07929547876119614,0.2492503523826599
300153,0.16063793003559113,0.31377512216567993,0.4038088321685791,0.43113547563552856,0.4355532228946686,0.2550894618034363,0.47441305220127106,0.6906426846981049
300154,0.07972441613674164,0.01416599191725254,0.872115433216095,0.8836226463317871,0.04816020280122757,0.10221139341592789,0.09389040805399418,0.15037159621715546
300155,0.06619900465011597,0.17285273969173431,0.7998467683792114,0.720545768737793,0.1339542269706726,0.10660156607627869,0.23905174434185028,0.2405557930469513
300157,0.17377535998821259,0.0041098459623754025,0.6603803634643555,0.8643949627876282,0.16584433615207672,0.13149526715278625,0.177885205950588,0.297339603304863
300158,0.09067434817552567,0.020133834332227707,0.836391031742096,0.9435794353485107,0.0729346051812172,0.03628676384687424,0.11080818250775337,0.10922136902809143
300159,0.046402327716350555,0.01796438917517662,0.8903704881668091,0.843441367149353,0.0632271021604538,0.13859422504901886,0.06436671689152718,0.20182132720947266
300160,0.030589070171117783,0.005747062619775534,0.8978734612464905,0.9799171090126038,0.07153747975826263,0.014335820451378822,0.036336132790893316,0.08587330020964146
300161,0.11174562573432922,0.028309667482972145,0.6338779330253601,0.7866208553314209,0.25437647104263306,0.18506953120231628,0.14005529321730137,0.43944600224494934
300162,0.033703770488500595,0.03039194643497467,0.8142662048339844,0.9000953435897827,0.15202999114990234,0.06951269507408142,0.06409571692347527,0.22154268622398376
300165,0.07334098219871521,0.060091134160757065,0.819477379322052,0.9002459645271301,0.10718166828155518,0.03966287150979042,0.13343211635947227,0.1468445397913456
300166,0.1406840682029724,0.01909003034234047,0.6037664413452148,0.9104793667793274,0.25554952025413513,0.07043063640594482,0.15977409854531288,0.32598015666007996
300167,0.015764059498906136,0.08076058328151703,0.3954651355743408,0.6449399590492249,0.5887708067893982,0.27429941296577454,0.09652464278042316,0.8630702197551727
300168,0.015157408080995083,0.05370534211397171,0.9232954382896423,0.741562008857727,0.06154710799455643,0.20473264157772064,0.06886275019496679,0.26627974957227707
300169,0.14033204317092896,0.011147387325763702,0.7010354995727539,0.8898340463638306,0.15863250195980072,0.09901856631040573,0.15147943049669266,0.25765106827020645
300170,0.03448349982500076,0.04556046798825264,0.7304360270500183,0.8332846164703369,0.23508045077323914,0.12115484476089478,0.0800439678132534,0.3562352955341339
300171,0.044677894562482834,0.02139134146273136,0.896527111530304,0.9079267978668213,0.05879497900605202,0.07068188488483429,0.0660692360252142,0.1294768638908863
300172,0.16285079717636108,0.058680709451436996,0.7686650156974792,0.8865839242935181,0.06848421692848206,0.05473543703556061,0.22153150662779808,0.12321965396404266
300173,0.04142896085977554,0.01920371875166893,0.8064325451850891,0.8649283647537231,0.15213854610919952,0.11586795002222061,0.06063267961144447,0.26800649613142014
300174,0.1250554919242859,0.07192093133926392,0.8010067343711853,0.7668073177337646,0.07393776625394821,0.1612718552350998,0.1969764232635498,0.235209621489048
300175,0.00937805138528347,0.022225314751267433,0.7713130116462708,0.9512505531311035,0.2193090170621872,0.026524096727371216,0.0316033661365509,0.2458331137895584
300176,0.034630004316568375,0.039421532303094864,0.8522375226020813,0.7963279485702515,0.11313251405954361,0.1642504632472992,0.07405153661966324,0.2773829773068428
300178,0.18912631273269653,0.040227245539426804,0.42625316977500916,0.904358983039856,0.3846205174922943,0.05541378632187843,0.22935355827212334,0.44003430381417274
300179,0.04441560432314873,0.004217960871756077,0.8820492625236511,0.9836689829826355,0.07353516668081284,0.012113148346543312,0.048633565194904804,0.08564831502735615
300180,0.03694939613342285,0.023435380309820175,0.9283382892608643,0.9436166882514954,0.0347122848033905,0.032947976142168045,0.06038477644324303,0.06766026094555855
300181,0.05686230584979057,0.054386869072914124,0.7551589608192444,0.8877475261688232,0.18797871470451355,0.05786554142832756,0.1112491749227047,0.2458442561328411
300182,0.04799310863018036,0.010012369602918625,0.9040142893791199,0.9663280844688416,0.047992561012506485,0.023659612983465195,0.058005478233098984,0.07165217399597168
300183,0.0778798833489418,0.1414073407649994,0.7431715726852417,0.7510223984718323,0.1789485365152359,0.10757023096084595,0.2192872241139412,0.28651876747608185
300184,0.03675634413957596,0.009179905988276005,0.39182308316230774,0.6628397107124329,0.5714206099510193,0.3279803693294525,0.04593625012785196,0.8994009792804718
300185,0.001502795028500259,0.004219247493892908,0.9764062762260437,0.9643025994300842,0.02209094725549221,0.03147813305258751,0.005722042522393167,0.05356908030807972
300187,0.04125751182436943,0.003396745538339019,0.9366713166236877,0.9413007497787476,0.022071175277233124,0.05530247837305069,0.04465425736270845,0.07737365365028381
300188,0.05031155049800873,0.010920464061200619,0.6891641020774841,0.8817824125289917,0.26052436232566833,0.10729712247848511,0.06123201455920935,0.36782148480415344
300189,0.005022054072469473,0.01989077962934971,0.9308565855026245,0.8103092908859253,0.06412132829427719,0.16979996860027313,0.02491283370181918,0.23392129689455032
300190,0.015481732785701752,0.003716482548043132,0.9259582757949829,0.9253753423690796,0.058560002595186234,0.07090816646814346,0.019198215333744884,0.1294681690633297
300191,0.16986306011676788,0.21206672489643097,0.7048013806343079,0.6875582337379456,0.12533554434776306,0.10037502646446228,0.38192978501319885,0.22571057081222534
300193,0.09908731281757355,0.022820264101028442,0.8599464297294617,0.9209302067756653,0.04096632078289986,0.0562494732439518,0.12190757691860199,0.09721579402685165
300194,0.021032067015767097,0.022720955312252045,0.9490376114845276,0.903275728225708,0.029930351302027702,0.07400329411029816,0.04375302232801914,0.10393364541232586
300195,0.04419398307800293,0.01468617282807827,0.908405601978302,0.9526083469390869,0.04740045219659805,0.032705582678318024,0.0588801559060812,0.08010603487491608
300196,0.9525339007377625,0.9920184016227722,0.04737553372979164,0.006584980525076389,9.054716065293178e-05,0.0013966565020382404,1.9445523023605347,0.0014872036626911722
300199,0.02074735425412655,0.029720488935709,0.9180243611335754,0.8840683698654175,0.061228301376104355,0.08621116727590561,0.05046784318983555,0.14743946865200996
300200,0.01948496699333191,0.019328108057379723,0.8968287706375122,0.9138566255569458,0.08368625491857529,0.06681535392999649,0.03881307505071163,0.15050160884857178
300202,0.0353078655898571,0.010335339233279228,0.8161094784736633,0.9604663252830505,0.14858262240886688,0.02919832617044449,0.04564320482313633,0.17778094857931137
300203,0.022422045469284058,0.05235874280333519,0.7239890694618225,0.6354807019233704,0.2535889148712158,0.31216055154800415,0.07478078827261925,0.56574946641922
300204,0.00656520389020443,0.004564494360238314,0.9640272855758667,0.9779079556465149,0.02940751425921917,0.017527539283037186,0.011129698250442743,0.046935053542256355
300205,0.07695721834897995,0.0256804209202528,0.6974815726280212,0.7201787233352661,0.2255612462759018,0.2541408836841583,0.10263763926923275,0.4797021299600601
300206,0.03887934982776642,0.0019085685489699244,0.7156857252120972,0.882030189037323,0.2454349398612976,0.1160612627863884,0.04078791837673634,0.361496202647686
300207,0.2980039417743683,0.12171367555856705,0.5191596150398254,0.794285774230957,0.18283645808696747,0.08400055021047592,0.41971761733293533,0.2668370082974434
300208,0.08426796644926071,0.013415279798209667,0.8848632574081421,0.9582267999649048,0.030868859961628914,0.028357913717627525,0.09768324624747038,0.05922677367925644
300210,0.016558846458792686,0.008929586037993431,0.9568088054656982,0.6631100177764893,0.02663235180079937,0.32796043157577515,0.025488432496786118,0.3545927833765745
300211,0.013299539685249329,0.033981241285800934,0.8365391492843628,0.7719290852546692,0.15016132593154907,0.1940896362066269,0.04728078097105026,0.34425096213817596
300212,0.3075316846370697,0.09310711920261383,0.6661015152931213,0.8633912205696106,0.026366867125034332,0.043501608073711395,0.40063880383968353,0.06986847519874573
300213,0.04970872774720192,0.09813512116670609,0.7290560007095337,0.6586800813674927,0.2212352752685547,0.24318474531173706,0.147843848913908,0.46442002058029175
300214,0.012126629240810871,0.010325582697987556,0.9359176158905029,0.8680066466331482,0.051955681294202805,0.1216677576303482,0.022452211938798428,0.173623438924551
300215,0.021766750141978264,0.028682172298431396,0.7620232701301575,0.9252560138702393,0.21620994806289673,0.04606177285313606,0.05044892244040966,0.2622717209160328
300216,0.04118707776069641,0.07307615876197815,0.7069759964942932,0.7095410227775574,0.25183695554733276,0.21738290786743164,0.11426323652267456,0.4692198634147644
300217,0.006480008829385042,0.005799794569611549,0.7880306243896484,0.8985066413879395,0.20548932254314423,0.09569354355335236,0.012279803398996592,0.3011828660964966
300218,0.009122513234615326,0.005328597966581583,0.873346745967865,0.9517924189567566,0.11753072589635849,0.042878974229097366,0.014451111201196909,0.16040970012545586
300219,0.1133577898144722,0.01356033980846405,0.815840482711792,0.9415552020072937,0.07080169022083282,0.04488450288772583,0.12691812962293625,0.11568619310855865
300220,0.07690364867448807,0.04585329815745354,0.7786888480186462,0.629317045211792,0.14440743625164032,0.324829638004303,0.1227569468319416,0.4692370742559433
300221,0.09682212024927139,0.30306553840637207,0.7025866508483887,0.4472407102584839,0.20059122145175934,0.24969378113746643,0.39988765865564346,0.45028500258922577
300223,0.2551077604293823,0.34704798460006714,0.6168238520622253,0.3296557068824768,0.12806841731071472,0.32329633831977844,0.6021557450294495,0.45136475563049316
300224,0.019819458946585655,0.006040664855390787,0.5726274847984314,0.842571496963501,0.4075530767440796,0.1513877958059311,0.025860123801976442,0.5589408725500107
300225,0.4382329285144806,0.14845681190490723,0.47287145256996155,0.7704781889915466,0.08889567852020264,0.08106504380702972,0.5866897404193878,0.16996072232723236
300226,0.03224509209394455,0.00651270616799593,0.7084252834320068,0.9005045890808105,0.2593296766281128,0.09298273175954819,0.03875779826194048,0.352312408387661
300227,0.02238914743065834,0.023379113525152206,0.14916054904460907,0.7790613770484924,0.8284503221511841,0.19755947589874268,0.04576826095581055,1.0260097980499268
300228,0.05977853760123253,0.1257270723581314,0.6828437447547913,0.7627513408660889,0.2573776841163635,0.11152155697345734,0.18550560995936394,0.36889924108982086
300229,0.01636243797838688,0.047138504683971405,0.9326918125152588,0.9262438416481018,0.050945743918418884,0.02661767043173313,0.06350094266235828,0.07756341435015202
300230,0.11031777411699295,0.04012405499815941,0.8140134215354919,0.9200741648674011,0.07566873729228973,0.03980174660682678,0.15044182911515236,0.11547048389911652
300231,0.14499175548553467,0.008023872971534729,0.6466703414916992,0.8916210532188416,0.2083379179239273,0.10035501420497894,0.1530156284570694,0.30869293212890625
300232,0.030685385689139366,0.062467534095048904,0.6110199093818665,0.741901695728302,0.3582947254180908,0.19563081860542297,0.09315291978418827,0.5539255440235138
300233,0.09589705616235733,0.05373662710189819,0.8362405896186829,0.8777912855148315,0.06786240637302399,0.06847207248210907,0.14963368326425552,0.13633447885513306
300235,0.019232161343097687,0.022016599774360657,0.5320847034454346,0.8927710652351379,0.44868308305740356,0.0852123498916626,0.041248761117458344,0.5338954329490662
300236,0.0919741839170456,0.4336357116699219,0.6612671613693237,0.3653176426887512,0.24675865471363068,0.20104670524597168,0.5256098955869675,0.44780535995960236
300237,0.03305867314338684,0.01831565797328949,0.9394680857658386,0.8373333215713501,0.027473272755742073,0.1443510204553604,0.05137433111667633,0.17182429321110249
300238,0.10795094072818756,0.036432430148124695,0.7575541734695435,0.893993079662323,0.13449490070343018,0.06957446783781052,0.14438337087631226,0.2040693685412407
