,one_meanmaster.0,one_meanmaster.1,one_meanmaster.2,three_mean20170913.0,three_mean20170913.1,three_mean20170913.2,three_meanmaster.0,three_meanmaster.1,three_meanmaster.2,sum
300251,0.015214388258755207,0.8151302337646484,0.16965541243553162,0.011476831510663033,0.6908506751060486,0.29767248034477234,0.5872735977172852,0.07575289160013199,0.33697351813316345,0.8043014109134674
300253,0.026704393327236176,0.8417166471481323,0.1315789669752121,0.024294765666127205,0.8769886493682861,0.0987166091799736,0.4381234049797058,0.06549972295761108,0.4963768422603607,0.7266724184155464
300254,0.01731247641146183,0.7698660492897034,0.21282149851322174,0.12980878353118896,0.6831763982772827,0.1870148479938507,0.5196928977966309,0.061545372009277344,0.4187617301940918,0.8185980767011642
300255,0.0025460405740886927,0.8870687484741211,0.11038524657487869,0.07696221768856049,0.6647405028343201,0.2582972049713135,0.5254208445549011,0.10347511619329453,0.37110406160354614,0.7397865131497383
300256,0.0046197944320738316,0.7983880639076233,0.1969921588897705,0.02418929524719715,0.7958059310913086,0.1800047904253006,0.595575213432312,0.05209741368889809,0.3523273468017578,0.7293242961168289
300257,0.04783489555120468,0.9252370595932007,0.02692812867462635,0.040359385311603546,0.8930498957633972,0.06659076362848282,0.5780328512191772,0.07910333573818207,0.3428638279438019,0.43638272024691105
300258,0.019366178661584854,0.8021757006645203,0.17845812439918518,0.023050805553793907,0.909135103225708,0.06781414896249771,0.5632367134094238,0.08397862315177917,0.35278457403182983,0.5990568473935127
300259,0.08062088489532471,0.872107982635498,0.04727115109562874,0.08745530247688293,0.6932322382926941,0.21931242942810059,0.5599439740180969,0.07430798560380936,0.36574801802635193,0.6323315985500813
300260,0.11395683884620667,0.4371821880340576,0.44886094331741333,0.035050515085458755,0.8268795013427734,0.1380700320005417,0.5193995833396912,0.11580667644739151,0.36479368805885315,0.9517246633768082
300261,0.010726362466812134,0.9033726453781128,0.08590100705623627,0.0019455221481621265,0.895513117313385,0.10254142433404922,0.5763113498687744,0.058687224984169006,0.3650014102458954,0.5534438416361809
300262,0.0012685527326539159,0.9512159824371338,0.04751545935869217,0.002393395407125354,0.7990777492523193,0.19852884113788605,0.5800192952156067,0.0804360955953598,0.3395446240901947,0.5855889245867729
300263,0.3487124443054199,0.6125099062919617,0.038777656853199005,0.2432524710893631,0.6589115858078003,0.0978359654545784,0.49149420857429504,0.08038907498121262,0.42811667919158936,0.5647303014993668
300264,0.046258680522441864,0.7366205453872681,0.21712082624435425,0.027392063289880753,0.7368380427360535,0.23576989769935608,0.5793491005897522,0.07529371976852417,0.3453572392463684,0.7982479631900787
300265,0.0030140033923089504,0.8150357007980347,0.18195030093193054,0.011522957123816013,0.9372963905334473,0.05118067190051079,0.5684229135513306,0.08361057937145233,0.3479664623737335,0.5810974352061749
300266,0.07648877799510956,0.803024411201477,0.12048686295747757,0.08397622406482697,0.7113357186317444,0.20468807220458984,0.5907819867134094,0.06722639501094818,0.341991662979126,0.6671665981411934
300269,0.005784092471003532,0.815776526927948,0.17843936383724213,0.0044867778196930885,0.5789899826049805,0.416523277759552,0.6304979920387268,0.050412584096193314,0.3190893828868866,0.9140520244836807
300270,0.006147582549601793,0.7834240794181824,0.2104283571243286,0.02790001407265663,0.6843599081039429,0.2877400517463684,0.6035677790641785,0.03876372426748276,0.3576684296131134,0.8558368384838104
300273,0.0028938327450305223,0.8502852320671082,0.1468208283185959,0.007767826318740845,0.904887855052948,0.08734439313411713,0.5594754219055176,0.0837407037615776,0.3567838668823242,0.5909490883350372
300274,0.05227840319275856,0.5315771102905273,0.416144460439682,0.08760856837034225,0.4124736189842224,0.49991774559020996,0.5236939191818237,0.07475516945123672,0.401550829410553,1.317613035440445
300275,0.03185482323169708,0.7014006972312927,0.2667445242404938,0.012832492589950562,0.46761494874954224,0.5195525884628296,0.5756945610046387,0.08377760648727417,0.34052783250808716,1.1268249452114105
300276,0.005242220591753721,0.9389525651931763,0.05580519884824753,0.055591095238924026,0.7914349436759949,0.15297400951385498,0.5756945610046387,0.08377760648727417,0.34052783250808716,0.5493070408701897
300279,0.02397262118756771,0.7374266982078552,0.23860065639019012,0.018161071464419365,0.6015953421592712,0.38024356961250305,0.5756945610046387,0.08377760648727417,0.34052783250808716,0.9593720585107803
300281,0.0263225007802248,0.5545567274093628,0.41912078857421875,0.03608587011694908,0.5972546935081482,0.3666594922542572,0.6346912980079651,0.05343158543109894,0.3118771016597748,1.0976573824882507
300282,0.013370099477469921,0.9304385781288147,0.05619131773710251,0.09541580826044083,0.7224869728088379,0.1820971816778183,0.5123019218444824,0.07175148278474808,0.4159465432167053,0.6542350426316261
300283,0.005957046989351511,0.904927670955658,0.08911533653736115,0.014612735249102116,0.7361050248146057,0.24928222596645355,0.5632878541946411,0.025299204513430595,0.4114129841327667,0.7498105466365814
300284,0.004654246848076582,0.9681947827339172,0.02715097926557064,0.0072951000183820724,0.9388272166252136,0.053877707570791245,0.5714218020439148,0.06778392195701599,0.3607942461967468,0.4418229330331087
300286,0.0413249172270298,0.7709184288978577,0.18775658309459686,0.021932972595095634,0.6864054799079895,0.2916616201400757,0.5778595209121704,0.07826530933380127,0.3438751995563507,0.8232934027910233
300287,0.013083898462355137,0.9231264591217041,0.06378964334726334,0.03546389564871788,0.8942360281944275,0.07030005753040314,0.5622419714927673,0.07973401248455048,0.358024001121521,0.49211370199918747
300288,0.005165029317140579,0.9826511740684509,0.012183797545731068,0.27892911434173584,0.6760669946670532,0.04500389099121094,0.5636296272277832,0.08188926428556442,0.3544811010360718,0.4116687895730138
300289,0.023151209577918053,0.9665330648422241,0.010315689258277416,0.009385334327816963,0.9880488514900208,0.0025657883379608393,0.579025387763977,0.0814717635512352,0.33950281143188477,0.352384289028123
300292,0.006758200470358133,0.9307595491409302,0.06248224899172783,0.09810542315244675,0.6086203455924988,0.29327428340911865,0.5218515992164612,0.07304231077432632,0.40510615706443787,0.7608626894652843
300293,0.0013710972853004932,0.9096508026123047,0.08897809684276581,0.020605243742465973,0.7251366972923279,0.25425809621810913,0.5578881502151489,0.07155334949493408,0.37055855989456177,0.7137947529554367
300294,0.07412944734096527,0.8746324181556702,0.05123818665742874,0.02883344516158104,0.779211699962616,0.19195488095283508,0.5651231408119202,0.0945182591676712,0.34035852551460266,0.5835515931248665
300295,0.021392840892076492,0.7555471658706665,0.2230600118637085,0.274575799703598,0.640242874622345,0.08518142998218536,0.5917448401451111,0.07049979269504547,0.337755411863327,0.6459968537092209
300296,0.04127313569188118,0.806709349155426,0.1520175039768219,0.030258342623710632,0.7937941551208496,0.17594754695892334,0.5479447841644287,0.08206870406866074,0.36998647451400757,0.6979515254497528
300297,0.09845593571662903,0.8129881024360657,0.08855598419904709,0.01368740014731884,0.8968304991722107,0.08948206901550293,0.6168385744094849,0.0640578642487526,0.31910353899002075,0.49714159220457077
300299,0.051163312047719955,0.3947490155696869,0.55408775806427,0.026850946247577667,0.561405599117279,0.4117434322834015,0.5744860768318176,0.08499071002006531,0.34052321314811707,1.3063544034957886
300300,0.03214072808623314,0.8745658993721008,0.09329342842102051,0.01448318175971508,0.801873505115509,0.18364331126213074,0.5756945610046387,0.08377760648727417,0.34052783250808716,0.6174645721912384
300301,0.011054799892008305,0.9174003601074219,0.0715448185801506,0.02354724146425724,0.8727641105651855,0.10368870198726654,0.5776437520980835,0.07701235264539719,0.3453438878059387,0.5205774083733559
300302,0.06383970379829407,0.6466182470321655,0.289542019367218,0.4281472861766815,0.4483475685119629,0.12350517511367798,0.5950995087623596,0.05475468561053276,0.3501458466053009,0.7631930410861969
300303,0.00699661485850811,0.8972628116607666,0.09574059396982193,0.012328756973147392,0.9184647798538208,0.06920652091503143,0.5813307762145996,0.06725391745567322,0.3514152765274048,0.5163623914122581
300304,0.0518329031765461,0.46409112215042114,0.4840759336948395,0.04118442162871361,0.3817029297351837,0.5771126747131348,0.5181134343147278,0.0792400911450386,0.4026464819908142,1.4638350903987885
300305,0.007658292539417744,0.9291130900382996,0.06322859972715378,0.005789332091808319,0.9530378580093384,0.04117274656891823,0.5752894878387451,0.08439699560403824,0.34031352400779724,0.44471487030386925
300306,0.4904646873474121,0.4182244837284088,0.09131079912185669,0.08819876611232758,0.5952932238578796,0.316508024930954,0.5412387251853943,0.035596124827861786,0.4231652021408081,0.8309840261936188
300307,0.009957977570593357,0.8951011896133423,0.0949409008026123,0.014360884204506874,0.944331705570221,0.04130746051669121,0.5925421714782715,0.06443917006254196,0.34301868081092834,0.47926704213023186
300308,0.23486767709255219,0.4924899637699127,0.2726423442363739,0.19975528120994568,0.5133141279220581,0.2869306206703186,0.5756945610046387,0.08377760648727417,0.34052783250808716,0.9001007974147797
300309,0.03846227005124092,0.6406614184379578,0.3208763599395752,0.11779295653104782,0.8013715147972107,0.0808354914188385,0.5864180326461792,0.07003434002399445,0.3435475826263428,0.7452594339847565
300310,0.10383454710245132,0.8518978357315063,0.044267650693655014,0.3065710961818695,0.6093180775642395,0.0841108188033104,0.559719979763031,0.08224967867136002,0.3580303490161896,0.486408818513155
300311,0.10248447954654694,0.830902099609375,0.06661341339349747,0.0023928906302899122,0.7511544823646545,0.24645264446735382,0.5437800884246826,0.08333735913038254,0.37288254499435425,0.6859486028552055
300312,0.1557813435792923,0.6407457590103149,0.20347288250923157,0.21568258106708527,0.724687397480011,0.05963006243109703,0.5484319925308228,0.09258314967155457,0.3589848577976227,0.6220878027379513
300314,0.0013180322712287307,0.9411054253578186,0.05757661536335945,0.0018782097613438964,0.8907779455184937,0.10734391212463379,0.5778678059577942,0.026294661685824394,0.3958374857902527,0.5607580132782459
300315,0.011049688793718815,0.7846361398696899,0.20431409776210785,0.0009464346221648157,0.6474952697753906,0.35155823826789856,0.5093051195144653,0.040483660995960236,0.4502112567424774,1.0060835927724838
300316,0.17312870919704437,0.4164753556251526,0.4103960394859314,0.09911699593067169,0.5797616839408875,0.3211212456226349,0.4941613972187042,0.09401573985815048,0.4118228554725647,1.143340140581131
300317,0.2826544940471649,0.4488139748573303,0.2685315012931824,0.12388952076435089,0.5207089781761169,0.35540148615837097,0.5551368594169617,0.07048536092042923,0.37437769770622253,0.9983106851577759
300318,0.016040924936532974,0.8829074501991272,0.10105159133672714,0.04585995897650719,0.8114966750144958,0.14264340698719025,0.6017091870307922,0.03838009014725685,0.3599107563495636,0.603605754673481
300319,0.37155893445014954,0.375347763299942,0.25309330224990845,0.36461788415908813,0.4350071847438812,0.20037496089935303,0.5539742112159729,0.07989028841257095,0.36613547801971436,0.8196037411689758
300320,0.6115439534187317,0.3089643716812134,0.07949164509773254,0.01423097588121891,0.9744125008583069,0.01135655865073204,0.5473533272743225,0.06710106879472733,0.38554561138153076,0.47639381512999535
300321,0.055209990590810776,0.6196510791778564,0.3251389265060425,0.10376518964767456,0.36833664774894714,0.5278981924057007,0.5639808177947998,0.08525416254997253,0.35076504945755005,1.2038021683692932
300323,0.043222323060035706,0.660742998123169,0.29603472352027893,0.11858311295509338,0.5272812843322754,0.35413557291030884,0.5504130125045776,0.07814652472734451,0.37144041061401367,1.0216107070446014
300324,0.008119571022689342,0.8706759810447693,0.1212044432759285,0.08810535818338394,0.7198380827903748,0.19205650687217712,0.5568028688430786,0.0785001888871193,0.3646969497203827,0.6779578998684883
300325,0.2668604552745819,0.524673342704773,0.20846618711948395,0.28532496094703674,0.5930055379867554,0.12166949361562729,0.5352987051010132,0.08939517289400101,0.375306099653244,0.7054417803883553
300326,0.007125094998627901,0.9626546502113342,0.030220303684473038,0.018827417865395546,0.8411393761634827,0.14003325998783112,0.5953119993209839,0.06470061093568802,0.3399873971939087,0.5102409608662128
300327,0.10791420191526413,0.730893611907959,0.1611921787261963,0.07997336238622665,0.811557948589325,0.10846862941980362,0.539480984210968,0.06559722125530243,0.39492174983024597,0.6645825579762459
300328,0.05656714737415314,0.8436174392700195,0.09981536865234375,0.03668460622429848,0.6327934861183167,0.33052191138267517,0.5950931906700134,0.04577350243926048,0.3591332733631134,0.7894705533981323
300329,0.006498710718005896,0.8578692078590393,0.13563212752342224,0.004795807879418135,0.8269885778427124,0.16821561753749847,0.6238037943840027,0.06317999958992004,0.31301620602607727,0.616863951086998
300330,0.02276431955397129,0.8557764887809753,0.12145911902189255,0.01401842013001442,0.5902017951011658,0.3957798480987549,0.6083066463470459,0.01944412663578987,0.37224921584129333,0.8894881829619408
300331,0.03750690072774887,0.9061251878738403,0.056367963552474976,0.29703035950660706,0.6527422666549683,0.050227388739585876,0.31772276759147644,0.08021305501461029,0.6020641326904297,0.7086594849824905
300332,0.08076870441436768,0.8152909278869629,0.10394036769866943,0.11919557303190231,0.7530190348625183,0.12778541445732117,0.5957644581794739,0.06606529653072357,0.33817026019096375,0.5698960423469543
300333,0.0040574767626821995,0.9559792280197144,0.03996330127120018,0.0026288216467946768,0.6622529625892639,0.3351181745529175,0.5736070871353149,0.08386016637086868,0.3425326943397522,0.7176141701638699
300334,0.19311347603797913,0.7326082587242126,0.07427820563316345,0.5007864236831665,0.4486526548862457,0.05056091398000717,0.5895553827285767,0.07606709748506546,0.3343774676322937,0.4592165872454643
300335,0.015536569058895111,0.910307765007019,0.07415565103292465,0.06148331239819527,0.7274801135063171,0.2110365480184555,0.36972948908805847,0.15155233442783356,0.4787181615829468,0.7639103606343269
300336,0.020502345636487007,0.7918773889541626,0.18762025237083435,0.0042901611886918545,0.7730845808982849,0.222625270485878,0.5609609484672546,0.08469179272651672,0.35434725880622864,0.764592781662941
300337,0.0678262785077095,0.7410120964050293,0.19116158783435822,0.040548522025346756,0.9231639504432678,0.03628753125667572,0.45745256543159485,0.07954065501689911,0.46300679445266724,0.6904559135437012
300338,0.02587190456688404,0.8445946574211121,0.12953342497348785,0.06222645565867424,0.7597546577453613,0.17801889777183533,0.5756945610046387,0.08377760648727417,0.34052783250808716,0.6480801552534103
300339,0.004098742734640837,0.889412522315979,0.10648876428604126,0.02689765766263008,0.6283851265907288,0.34471723437309265,0.581740140914917,0.07948155701160431,0.3387782871723175,0.7899842858314514
300341,0.008854745887219906,0.8830434083938599,0.10810180008411407,0.021836569532752037,0.7619389891624451,0.21622438728809357,0.5924311876296997,0.02579338662326336,0.3817753791809082,0.7061015665531158
300342,0.0054430002346634865,0.9276041388511658,0.06695282459259033,0.02411310374736786,0.7873251438140869,0.18856167793273926,0.579025387763977,0.0814717635512352,0.33950281143188477,0.5950173139572144
300344,0.058627668768167496,0.8956359028816223,0.045736514031887054,0.045247722417116165,0.8018257021903992,0.15292665362358093,0.5742443203926086,0.08069849014282227,0.3450571894645691,0.5437203571200371
300345,0.019647475332021713,0.9171216487884521,0.06323093175888062,0.047650765627622604,0.8569671511650085,0.09538209438323975,0.5736604928970337,0.08391381800174713,0.342425674200058,0.5010387003421783
300346,0.12045980989933014,0.7118253707885742,0.16771477460861206,0.031225237995386124,0.6884827613830566,0.2802920341491699,0.5460978746414185,0.07547024637460709,0.37843194603919983,0.8264387547969818
300347,0.22412270307540894,0.6421393156051636,0.13373802602291107,0.12827450037002563,0.687240481376648,0.18448497354984283,0.552139937877655,0.08363930881023407,0.3642207384109497,0.6824437379837036
300348,0.10375642031431198,0.6468021869659424,0.24944141507148743,0.1750936210155487,0.7619965076446533,0.0629098117351532,0.6261920928955078,0.04869210347533226,0.32511577010154724,0.6374669969081879
300349,0.041047725826501846,0.7822800278663635,0.17667225003242493,0.1490611881017685,0.5417822599411011,0.30915650725364685,0.5260997414588928,0.093499094247818,0.3804011344909668,0.8662298917770386
300350,0.058302510529756546,0.7275699973106384,0.21412743628025055,0.06790702790021896,0.5547258257865906,0.3773671090602875,0.5632307529449463,0.07978255301713943,0.3569866418838501,0.9484811872243881
300351,0.03298338130116463,0.8477767705917358,0.11923982203006744,0.032559625804424286,0.5845567584037781,0.38288357853889465,0.5382331609725952,0.08587409555912018,0.3758927583694458,0.8780161589384079
300352,0.014708774164319038,0.4746672511100769,0.5106239914894104,0.010944717563688755,0.7425552606582642,0.24650007486343384,0.5632067322731018,0.04966398701071739,0.3871292173862457,1.14425328373909
300353,0.08751208335161209,0.6856459379196167,0.22684191167354584,0.02066350355744362,0.7935580015182495,0.18577855825424194,0.5370157361030579,0.07091089338064194,0.3920734226703644,0.8046938925981522
300354,0.007623899728059769,0.811270534992218,0.18110549449920654,0.010206528007984161,0.848521888256073,0.14127162098884583,0.6332283616065979,0.03853078559041023,0.32824090123176575,0.6506180167198181
300355,0.02429879456758499,0.5002163052558899,0.4754849672317505,0.1744271069765091,0.5202236771583557,0.305349200963974,0.5756945610046387,0.08377760648727417,0.34052783250808716,1.1213620007038116
300356,0.004867582116276026,0.8166037797927856,0.1785285919904709,0.014253020286560059,0.8286436796188354,0.15710324048995972,0.5756945610046387,0.08377760648727417,0.34052783250808716,0.6761596649885178
300357,0.03716626390814781,0.8572244048118591,0.10560929030179977,0.01680111326277256,0.8145335912704468,0.16866521537303925,0.6419274806976318,0.028910478577017784,0.329162061214447,0.603436566889286
300358,0.02896934747695923,0.8703646659851074,0.10066596418619156,0.34499746561050415,0.6143906116485596,0.0406118743121624,0.5636612772941589,0.07210402935743332,0.3642346262931824,0.5055124647915363
300359,0.017749980092048645,0.7774216532707214,0.20482833683490753,0.013672927394509315,0.8620040416717529,0.12432306259870529,0.5399371981620789,0.09599727392196655,0.3640654981136322,0.693216897547245
300360,0.09988098591566086,0.8752459287643433,0.024873103946447372,0.06507597863674164,0.8726114630699158,0.0623125359416008,0.5630265474319458,0.09001858532428741,0.3469548523426056,0.43414049223065376
300362,0.01543197687715292,0.9671237468719482,0.017444288358092308,0.039584457874298096,0.7821308970451355,0.1782846301794052,0.5755823850631714,0.08384423702955246,0.34057334065437317,0.5363022591918707
300363,0.2327473908662796,0.3633953928947449,0.4038572311401367,0.22616581618785858,0.5071753859519958,0.266658753156662,0.6349121332168579,0.04323537275195122,0.3218524158000946,0.9923684000968933
300365,0.10757605731487274,0.7955424785614014,0.09688146412372589,0.02483035810291767,0.7529968023300171,0.2221727818250656,0.5596849918365479,0.08253408968448639,0.35778093338012695,0.6768351793289185
300366,0.008043153211474419,0.8837985992431641,0.10815826803445816,0.06628701090812683,0.6706947088241577,0.26301833987236023,0.39439359307289124,0.05733858048915863,0.5482677817344666,0.9194443896412849
300367,0.051239028573036194,0.6987176537513733,0.2500433623790741,0.14991773664951324,0.6897851824760437,0.16029705107212067,0.5710859298706055,0.07362888008356094,0.3552851974964142,0.765625610947609
300368,0.08559972047805786,0.872759997844696,0.041640304028987885,0.032686445862054825,0.9313499927520752,0.03596355766057968,0.5268116593360901,0.05631599947810173,0.4168723225593567,0.49447618424892426
300369,0.020833274349570274,0.8929961919784546,0.08617053925991058,0.009417112916707993,0.9190119504928589,0.07157092541456223,0.5767436623573303,0.07677300274372101,0.34648334980010986,0.5042248144745827
300370,0.017384996637701988,0.9559323191642761,0.026682717725634575,0.047482192516326904,0.9158461689949036,0.03667157143354416,0.5732211470603943,0.0772377997636795,0.3495410680770874,0.41289535723626614
300371,0.11746451258659363,0.7151366472244263,0.16739881038665771,0.0676787719130516,0.8143378496170044,0.11798343807458878,0.5506640076637268,0.08542098850011826,0.3639150559902191,0.6492973044514656
300373,0.14266474545001984,0.6481506824493408,0.20918458700180054,0.07265366613864899,0.6122744679450989,0.3150719106197357,0.5496495962142944,0.07114703208208084,0.37920334935188293,0.9034598469734192
300374,0.017251484096050262,0.9484481811523438,0.034300297498703,0.12726223468780518,0.3343224823474884,0.538415253162384,0.5756945610046387,0.08377760648727417,0.34052783250808716,0.9132433831691742
300375,0.0658494383096695,0.7018007040023804,0.23234982788562775,0.13947942852973938,0.7484754920005798,0.11204507201910019,0.5521671175956726,0.07844387739896774,0.36938902735710144,0.7137839272618294
300377,0.027079705148935318,0.8683726191520691,0.10454767942428589,0.03180716931819916,0.7645501494407654,0.20364271104335785,0.4640847146511078,0.06483662873506546,0.4710787236690521,0.7792691141366959
300378,0.010766137391328812,0.9431092739105225,0.046124573796987534,0.004604737740010023,0.8122251033782959,0.18317019939422607,0.5143254399299622,0.09655579179525375,0.3891187310218811,0.6184135042130947
300379,0.048274263739585876,0.5150359869003296,0.4366898536682129,0.004543797113001347,0.49213898181915283,0.5033171772956848,0.5511850714683533,0.0830446183681488,0.3657703399658203,1.305777370929718
300380,0.017857486382126808,0.9348517656326294,0.04729072004556656,0.005890819244086742,0.8950642347335815,0.09904496371746063,0.5756945610046387,0.08377760648727417,0.34052783250808716,0.48686351627111435
300381,0.31532609462738037,0.5540961027145386,0.1305777132511139,0.09084764868021011,0.7079898715019226,0.2011624574661255,0.45604240894317627,0.1422594040632248,0.4016982316970825,0.7334384024143219
300382,0.0003904990153387189,0.9379532337188721,0.061656367033720016,0.002085876651108265,0.6511244773864746,0.3467896282672882,0.5286452174186707,0.09461694955825806,0.3767378628253937,0.7851838581264019
300383,0.005016099661588669,0.8935655355453491,0.1014183834195137,0.02314179390668869,0.5787769556045532,0.3980812430381775,0.4532734155654907,0.12533853948116302,0.4213879704475403,0.9208875969052315
300385,0.00939500518143177,0.9037927985191345,0.08681225776672363,0.06744346022605896,0.861514151096344,0.07104246318340302,0.46240371465682983,0.08191452920436859,0.45568177103996277,0.6135364919900894
300386,0.31943315267562866,0.6195593476295471,0.06100752577185631,0.04186263307929039,0.862389087677002,0.09574829787015915,0.5900391936302185,0.03357668220996857,0.37638410925865173,0.5331399329006672
300387,0.01454484835267067,0.8797281384468079,0.10572698712348938,0.023214412853121758,0.9328834414482117,0.04390221834182739,0.5119104385375977,0.07412886619567871,0.41396066546440125,0.563589870929718
300388,0.015765339136123657,0.9595820903778076,0.024652520194649696,0.008729039691388607,0.7628104090690613,0.22846047580242157,0.5809277296066284,0.07739973068237305,0.34167250990867615,0.5947855059057474
300389,0.30448994040489197,0.5423048138618469,0.1532052457332611,0.4655258357524872,0.36552518606185913,0.16894905269145966,0.5990596413612366,0.06402133405208588,0.33691897988319397,0.6590732783079147
300390,0.022533772513270378,0.8511946797370911,0.12627151608467102,0.0036370388697832823,0.6081210374832153,0.3882419168949127,0.5618285536766052,0.06807072460651398,0.37010079622268677,0.8846142292022705
300391,0.005150879733264446,0.8478450179100037,0.14700409770011902,0.005624242592602968,0.8315922021865845,0.16278353333473206,0.6042735576629639,0.05888143181800842,0.3368449807167053,0.6466326117515564
300392,0.015629110857844353,0.9167333841323853,0.06763748079538345,0.058345481753349304,0.8852651715278625,0.056389305740594864,0.5777474045753479,0.07891912758350372,0.34333348274230957,0.4673602692782879
300393,0.00244524166919291,0.8589162230491638,0.13863855600357056,0.005892264191061258,0.8201526403427124,0.17395508289337158,0.5484236478805542,0.07241576164960861,0.379160612821579,0.6917542517185211
300394,0.022806134074926376,0.4999786615371704,0.4772152006626129,0.07025454193353653,0.4546318054199219,0.4751136898994446,0.5989381670951843,0.0384833961725235,0.3625783920288086,1.314907282590866
300395,0.012966669164597988,0.9111723303794861,0.07586101442575455,0.25351810455322266,0.5828972458839417,0.1635846197605133,0.5516008734703064,0.07828187197446823,0.3701172173023224,0.6095628514885902
300396,0.010127240791916847,0.9057409763336182,0.08413181453943253,0.021725334227085114,0.7657731771469116,0.21250146627426147,0.6299924254417419,0.05542933940887451,0.31457826495170593,0.6112115457653999
300397,0.005225574132055044,0.6614706516265869,0.33330386877059937,0.21348871290683746,0.4113582372665405,0.3751530349254608,0.5701718330383301,0.09283028542995453,0.3369978964328766,1.0454548001289368
300398,0.1880859136581421,0.5285918712615967,0.2833222448825836,0.3393808603286743,0.5848873257637024,0.07573176920413971,0.5811499357223511,0.04135826975107193,0.3774917423725128,0.7365457564592361
300399,0.009026549756526947,0.9110257029533386,0.07994775474071503,0.008581100963056087,0.8561503887176514,0.13526849448680878,0.5752018690109253,0.08471695333719254,0.3400811553001404,0.5552974045276642
300400,0.00744839571416378,0.8818522691726685,0.11069930344820023,0.14224126935005188,0.6458975076675415,0.21186120808124542,0.5416361093521118,0.08040152490139008,0.3779623210430145,0.7005228325724602
300401,0.043218497186899185,0.3774596154689789,0.5793218612670898,0.4096863269805908,0.4824189841747284,0.10789467394351959,0.5334774255752563,0.056863460689783096,0.40965914726257324,1.0968756824731827
300402,0.3859498202800751,0.517231822013855,0.09681840240955353,0.2050575464963913,0.6804980635643005,0.11444438993930817,0.5877513885498047,0.0778791680932045,0.3343694508075714,0.5456322431564331
300403,0.00999835692346096,0.9468728303909302,0.04312876984477043,0.03988669812679291,0.7300463914871216,0.23006686568260193,0.6390777826309204,0.044920943677425385,0.316001296043396,0.5891969315707684
300405,0.011770185083150864,0.6430168747901917,0.3452129364013672,0.011281216517090797,0.6552811861038208,0.33343759179115295,0.5314382910728455,0.048146169632673264,0.4204155206680298,1.09906604886055
300406,0.04727352783083916,0.9001672267913818,0.05255924165248871,0.019341228529810905,0.7202996611595154,0.2603590786457062,0.5075255632400513,0.07987186312675476,0.41260257363319397,0.7255208939313889
300407,0.011623931117355824,0.9618820548057556,0.026494018733501434,0.21671552956104279,0.6174371838569641,0.16584725677967072,0.5703206658363342,0.07505588978528976,0.35462337732315063,0.5469646528363228
300408,0.155141219496727,0.6573410630226135,0.1875176727771759,0.08523592352867126,0.6280667781829834,0.28669729828834534,0.5380473732948303,0.07263187319040298,0.3893207311630249,0.8635357022285461
300409,0.10307855159044266,0.6642263531684875,0.2326950877904892,0.05561330169439316,0.3011752963066101,0.6432113647460938,0.22931012511253357,0.051863882690668106,0.7188259959220886,1.5947324484586716
300410,0.003919942304491997,0.6645418405532837,0.33153823018074036,0.025798628106713295,0.5733266472816467,0.4008747339248657,0.5439831614494324,0.05233316123485565,0.4036835730075836,1.1360965371131897
300411,0.012318342924118042,0.9674654006958008,0.020216183736920357,0.04204338788986206,0.8474555015563965,0.11050102859735489,0.5785003304481506,0.04946734011173248,0.3720323145389557,0.5027495268732309
300412,0.009234774857759476,0.9219182729721069,0.06884697079658508,0.031185979023575783,0.8734796047210693,0.09533442556858063,0.5829271674156189,0.06781497597694397,0.34925782680511475,0.5134392231702805
300415,0.026743561029434204,0.8348966836929321,0.13835981488227844,0.017133915796875954,0.845902681350708,0.1369633972644806,0.5823606848716736,0.07154854387044907,0.34609079360961914,0.6214140057563782
300416,0.5156118869781494,0.3693099319934845,0.1150781586766243,0.05174998939037323,0.4241923987865448,0.5240576267242432,0.6380426287651062,0.05591242387890816,0.30604490637779236,0.9451806917786598
300417,0.01204254012554884,0.8441727757453918,0.14378464221954346,0.0020879190415143967,0.8629447221755981,0.1349673718214035,0.5528297424316406,0.059841837733983994,0.3873283565044403,0.6660803705453873
300418,0.02903762273490429,0.948726236820221,0.022236136719584465,0.056417789310216904,0.8791489601135254,0.06443320959806442,0.43895429372787476,0.13088682293891907,0.4301588237285614,0.5168281700462103
300419,0.007852853275835514,0.9312936663627625,0.06085354462265968,0.015270642004907131,0.9090632796287537,0.07566604763269424,0.562082827091217,0.09287550300359726,0.3450417220592499,0.4815613143146038
300420,0.03132866322994232,0.5525510311126709,0.416120320558548,0.4308183491230011,0.2737538516521454,0.2954277992248535,0.523729681968689,0.08306854963302612,0.39320167899131775,1.1047497987747192
300421,0.17038124799728394,0.6757917404174805,0.15382704138755798,0.02480398304760456,0.6842604875564575,0.29093560576438904,0.6283959746360779,0.033225059509277344,0.33837899565696716,0.7831416428089142
300422,0.0023892673198133707,0.5960692167282104,0.40154147148132324,0.03037695400416851,0.3869326412677765,0.582690417766571,0.6919687986373901,0.022877495735883713,0.28515371680259705,1.2693856060504913
300424,0.020120341330766678,0.5874476432800293,0.3924320340156555,0.26032528281211853,0.443698525428772,0.29597610235214233,0.5556694269180298,0.06536782532930374,0.3789627254009247,1.0673708617687225
300425,0.01576485112309456,0.7550745010375977,0.2291606366634369,0.014141700230538845,0.7320532202720642,0.2538050711154938,0.5493938326835632,0.06938237696886063,0.3812237083911896,0.8641894161701202
