,0-1-cnn_one_mean_radio,0-20170913-cnn_three_mean,0-20170927-cnn_one_mean,1-1-cnn_one_mean_radio,1-20170913-cnn_three_mean,1-20170927-cnn_one_mean,2-1-cnn_one_mean_radio,2-20170913-cnn_three_mean,2-20170927-cnn_one_mean,down,up,target_price_change1,target_price_change3,target_price_change5
300147,0.003017032751813531,0.0011257020523771644,0.0014327261596918106,0.9786379933357239,0.978368878364563,0.9882135391235352,0.01834499090909958,0.020505446940660477,0.010353721678256989,0.005575460963882506,0.049204159528017044,,,
300150,0.016366329044103622,0.041728001087903976,0.02606898732483387,0.9121422171592712,0.8740732073783875,0.8705794215202332,0.07149139046669006,0.08419878035783768,0.10335162281990051,0.08416331745684147,0.25904179364442825,,,
300153,0.020731331780552864,0.03770164027810097,0.13674743473529816,0.4634351432323456,0.30241334438323975,0.23391036689281464,0.5158335566520691,0.6598849296569824,0.6293421387672424,0.195180406793952,1.805060625076294,,,
300154,0.004222214221954346,0.053705886006355286,0.02271004393696785,0.9608992338180542,0.9148421883583069,0.8960710763931274,0.03487851098179817,0.03145194426178932,0.08121888339519501,0.08063814416527748,0.1475493386387825,,,
300155,0.01971999742090702,0.06358123570680618,0.006831435486674309,0.9366824626922607,0.678960382938385,0.9668070673942566,0.04359745234251022,0.257458359003067,0.02636149153113365,0.09013266861438751,0.3274173028767109,,,
300157,0.03049205057322979,0.30862778425216675,0.08919604867696762,0.835702121257782,0.4739983081817627,0.5747852325439453,0.13380582630634308,0.21737389266490936,0.33601874113082886,0.42831588350236416,0.6871984601020813,,,
300158,0.047040101140737534,0.036350417882204056,0.06403157114982605,0.9370051622390747,0.8978087902069092,0.9225354790687561,0.01595471240580082,0.06584090739488602,0.013432889245450497,0.14742209017276764,0.09522850904613733,,,
300159,0.043323490768671036,0.08748759329319,0.011629167944192886,0.9215131402015686,0.8863677978515625,0.9323452115058899,0.035163428634405136,0.026144595816731453,0.056025680154561996,0.14244025200605392,0.11733370460569859,,,
300160,0.007317417301237583,0.023028379306197166,0.00555491354316473,0.9766740798950195,0.9597725868225098,0.9647080302238464,0.016008511185646057,0.01719907857477665,0.0297370757907629,0.03590071015059948,0.06294466555118561,,,
300161,0.04556209221482277,0.017216045409440994,0.01073792576789856,0.8080019950866699,0.9290775656700134,0.8899939656257629,0.14643587172031403,0.053706347942352295,0.0992681011557579,0.07351606339216232,0.2994103208184242,,,
300162,0.0077320486307144165,0.10826315730810165,0.010833648964762688,0.698043942451477,0.8584668040275574,0.8433200120925903,0.29422399401664734,0.033269986510276794,0.14584624767303467,0.12682885490357876,0.4733402281999588,,,
300165,0.0538032203912735,0.03267962485551834,0.027485914528369904,0.6937335729598999,0.886290431022644,0.7227704524993896,0.25246331095695496,0.08102988451719284,0.24974368512630463,0.11396875977516174,0.5832368806004524,,,
300166,0.04251278564333916,0.0932556688785553,0.09319457411766052,0.6967707872390747,0.6345582604408264,0.8328186273574829,0.26071640849113464,0.2721860110759735,0.07398678362369537,0.22896302863955498,0.6068892031908035,,,
300167,0.09950583428144455,0.13524045050144196,0.11410857737064362,0.8575937151908875,0.6579978466033936,0.8442457318305969,0.04290042445063591,0.20676173269748688,0.041645605117082596,0.3488548621535301,0.2913077622652054,,,
300168,0.08369525521993637,0.08782029896974564,0.07514650374650955,0.7153472304344177,0.6751031279563904,0.8260603547096252,0.20095747709274292,0.23707659542560577,0.0987931489944458,0.24666205793619156,0.5368272215127945,,,
300169,0.10851361602544785,0.037532221525907516,0.17496638000011444,0.6141104102134705,0.7784095406532288,0.5019487142562866,0.2773760259151459,0.18405824899673462,0.32308489084243774,0.3210122175514698,0.7845191657543182,,,
300170,0.2346261441707611,0.025636546313762665,0.11153329163789749,0.6872710585594177,0.879676103591919,0.8411881923675537,0.07810276001691818,0.09468735009431839,0.047278471291065216,0.37179598212242126,0.2200685814023018,,,
300171,0.014559046365320683,0.02382117509841919,0.006831433158367872,0.9791887402534485,0.8836937546730042,0.9675805568695068,0.006252161227166653,0.09248504787683487,0.025588098913431168,0.045211654622107744,0.12432530801743269,,,
300172,0.010955695062875748,0.02927267551422119,0.04471410810947418,0.9663975238800049,0.9536669254302979,0.9016673564910889,0.022646745666861534,0.01706041768193245,0.05361855402588844,0.08494247868657112,0.09332571737468243,,,
300173,0.2225584238767624,0.07907998561859131,0.01554995309561491,0.6833688616752625,0.752543568611145,0.5236121416091919,0.09407275915145874,0.16837641596794128,0.4608379602432251,0.3171883625909686,0.7232871353626251,,,
300174,0.052396420389413834,0.031327880918979645,0.1198311597108841,0.8751539587974548,0.893190324306488,0.7436282634735107,0.07244966924190521,0.07548174262046814,0.13654057681560516,0.20355546101927757,0.2844719886779785,,,
300175,0.01832609251141548,0.04807242006063461,0.024440914392471313,0.8610098361968994,0.9210014939308167,0.9234574437141418,0.12066399306058884,0.030926095321774483,0.052101656794548035,0.09083942696452141,0.20369174517691135,,,
300176,0.06182913854718208,0.09955163300037384,0.021662330254912376,0.8425418734550476,0.7380741238594055,0.8935316205024719,0.09562896192073822,0.16237419843673706,0.08480607718229294,0.1830431018024683,0.3428092375397682,,,
300178,0.045050401240587234,0.09243300557136536,0.2190317064523697,0.908997118473053,0.46501684188842773,0.7033685445785522,0.04595254734158516,0.4425501525402069,0.07759980112314224,0.3565151132643223,0.5661025010049343,,,
300179,0.011380399577319622,0.006628180854022503,0.013788721524178982,0.8982436656951904,0.9058340787887573,0.953000545501709,0.09037594497203827,0.0875377282500267,0.03321072459220886,0.03179730195552111,0.21112439781427383,,,
300180,0.024821747094392776,0.10141892731189728,0.01862458512187004,0.9482172727584839,0.7901953458786011,0.9106965661048889,0.026960961520671844,0.10838570445775986,0.07067885994911194,0.1448652595281601,0.20602552592754364,,,
300181,0.028310732915997505,0.0995330885052681,0.058974605053663254,0.894218921661377,0.7733462452888489,0.8514082431793213,0.07747036218643188,0.12712065875530243,0.08961710333824158,0.18681842647492886,0.2942081242799759,,,
300182,0.10206574946641922,0.08374776691198349,0.08361388742923737,0.846673846244812,0.8854883313179016,0.8982051014900208,0.05126042291522026,0.030763976275920868,0.018181001767516136,0.2694274038076401,0.10020540095865726,,,
300183,0.17506755888462067,0.13424229621887207,0.09099437296390533,0.7153938412666321,0.731427788734436,0.7391127943992615,0.10953859984874725,0.1343298703432083,0.16989289224147797,0.40030422806739807,0.41376136243343353,,,
300184,0.009499439969658852,0.06509137898683548,0.012323848903179169,0.9357433915138245,0.8767924904823303,0.9629872441291809,0.05475720390677452,0.0581161268055439,0.02468889206647873,0.0869146678596735,0.13756222277879715,,,
300185,0.0030875622760504484,0.00727486377581954,0.004658914171159267,0.9767448306083679,0.9780268669128418,0.9798317551612854,0.020167550072073936,0.014698199927806854,0.015509414486587048,0.015021340223029256,0.05037516448646784,,,
300187,0.22297540307044983,0.03124833106994629,0.0472244955599308,0.7627869248390198,0.9311167597770691,0.8978016376495361,0.01423766277730465,0.037634871900081635,0.054973796010017395,0.3014482297003269,0.10684633068740368,,,
300188,0.015788700431585312,0.12306579202413559,0.0031143170781433582,0.9318186640739441,0.7680720090866089,0.9626429080963135,0.0523926243185997,0.10886222869157791,0.03424273431301117,0.14196880953386426,0.19549758732318878,,,
300189,0.06749526411294937,0.03958089277148247,0.05853746458888054,0.8135945200920105,0.9074628353118896,0.8610504269599915,0.11891019344329834,0.05295627564191818,0.08041210472583771,0.16561362147331238,0.25227857381105423,,,
300190,0.047005731612443924,0.015752222388982773,0.005950762890279293,0.9213192462921143,0.9235833883285522,0.9168387651443481,0.03167503699660301,0.06066443771123886,0.07721050828695297,0.06870871689170599,0.16954998299479485,,,
300191,0.09304805099964142,0.15885032713413239,0.054011955857276917,0.83749920129776,0.7303131818771362,0.8076320886611938,0.06945277750492096,0.1108364537358284,0.13835597038269043,0.3059103339910507,0.3186452016234398,,,
300193,0.009034477174282074,0.01414572261273861,0.014886690303683281,0.9552206993103027,0.9251595139503479,0.8510719537734985,0.035744812339544296,0.0606948547065258,0.13404132425785065,0.038066890090703964,0.23048099130392075,,,
300194,0.0019348242785781622,0.006229108665138483,0.000719923060387373,0.9787485599517822,0.9887358546257019,0.9431046843528748,0.01931663788855076,0.005035072565078735,0.05617541819810867,0.008883856004104018,0.08052712865173817,,,
300195,0.015308749862015247,0.10272135585546494,0.03200686350464821,0.9414939880371094,0.8421750664710999,0.8612154722213745,0.043197307735681534,0.05510358884930611,0.10677766799926758,0.1500369692221284,0.20507856458425522,,,
300196,0.005163339897990227,0.03582046180963516,0.010405695997178555,0.975362241268158,0.5428594350814819,0.9849938154220581,0.019474416971206665,0.4213200807571411,0.0046005528420209885,0.051389497704803944,0.44539505057036877,,,
300199,0.07200293987989426,0.04305005818605423,0.20982041954994202,0.8666930794715881,0.62333083152771,0.6838027238845825,0.061303965747356415,0.3336191177368164,0.10637685656547546,0.3248734176158905,0.5012999400496483,,,
300200,0.054395176470279694,0.012691262178122997,0.04108879715204239,0.881962776184082,0.9199506044387817,0.9046437740325928,0.0636419728398323,0.06735817342996597,0.054267507046461105,0.10817523580044508,0.18526765331625938,,,
300202,0.10671918094158173,0.1834433674812317,0.01148144155740738,0.850933849811554,0.7666142582893372,0.8774035573005676,0.0423470102250576,0.04994240030646324,0.1111149787902832,0.3016439899802208,0.20340438932180405,,,
300203,0.008245519362390041,0.09185352176427841,0.021579639986157417,0.4973472058773041,0.7329362034797668,0.539451003074646,0.49440720677375793,0.17521028220653534,0.4389694035053253,0.12167868111282587,1.1085868924856186,,,
300204,0.020981794223189354,0.00907095242291689,0.042375702410936356,0.9481652975082397,0.9248759150505066,0.9112403392791748,0.03085295297205448,0.06605314463376999,0.046383924782276154,0.0724284490570426,0.14329002238810062,,,
300205,0.01211975421756506,0.031026439741253853,0.029452839866280556,0.86944580078125,0.8631303906440735,0.9280892610549927,0.11843446642160416,0.10584322363138199,0.042457904666662216,0.07259903382509947,0.26673559471964836,,,
300206,0.003320533549413085,0.007807374466210604,0.0043107192032039165,0.95106041431427,0.8328449726104736,0.891558051109314,0.045619040727615356,0.15934765338897705,0.10413128137588501,0.015438627218827605,0.3090979754924774,,,
300207,0.21910260617733002,0.1655888706445694,0.13878947496414185,0.6235877275466919,0.7283913493156433,0.6844252943992615,0.1573096662759781,0.10601978003978729,0.17678521573543549,0.5234809517860413,0.44011466205120087,,,
300208,0.0970570296049118,0.2861548066139221,0.041977498680353165,0.8485382795333862,0.6484657526016235,0.820800244808197,0.054404664784669876,0.06537944823503494,0.13722223043441772,0.4251893348991871,0.25700634345412254,,,
300210,0.003489773254841566,0.024989765137434006,0.008572123944759369,0.8823836445808411,0.9093936681747437,0.9015669226646423,0.11412663012742996,0.06561655551195145,0.08986097574234009,0.03705166233703494,0.2696041613817215,,,
300211,0.23157085478305817,0.11339771747589111,0.27319616079330444,0.6897814869880676,0.5409349203109741,0.4535699784755707,0.07864760607481003,0.34566736221313477,0.2732338011264801,0.6181647330522537,0.6975487694144249,,,
300212,0.050626903772354126,0.05113723874092102,0.04104001820087433,0.809490442276001,0.790913462638855,0.800164520740509,0.13988259434700012,0.15794925391674042,0.1587955355644226,0.14280416071414948,0.45662738382816315,,,
300213,0.23249907791614532,0.3938974142074585,0.10604344308376312,0.712837278842926,0.5011995434761047,0.8532310128211975,0.05466359853744507,0.10490305721759796,0.04072561115026474,0.7324399352073669,0.20029226690530777,,,
300214,0.009364685043692589,0.030415209010243416,0.0024262298829853535,0.8950698375701904,0.9381431937217712,0.9061366319656372,0.09556543081998825,0.03144163638353348,0.09143707901239395,0.04220612393692136,0.21844414621591568,,,
300215,0.0013675971422344446,0.08920294046401978,0.011916005983948708,0.9014451503753662,0.599114716053009,0.8539758324623108,0.09718728810548782,0.3116823434829712,0.13410811126232147,0.10248654359020293,0.5429777428507805,,,
300216,0.03839591518044472,0.06634931266307831,0.08678612858057022,0.8647010326385498,0.5657215714454651,0.8567489385604858,0.09690310060977936,0.3679291605949402,0.056464891880750656,0.19153135642409325,0.5212971530854702,,,
300217,0.01563989371061325,0.027647191658616066,0.0569155290722847,0.953174889087677,0.7859238982200623,0.8232627511024475,0.031185219064354897,0.18642893433570862,0.11982171982526779,0.10020261444151402,0.3374358732253313,,,
300218,0.01889893412590027,0.0069552231580019,0.022737784311175346,0.9471777677536011,0.9715980887413025,0.9440866112709045,0.03392326459288597,0.021446730941534042,0.033175576478242874,0.048591941595077515,0.08854557201266289,,,
300219,0.044305991381406784,0.0637955516576767,0.05064215138554573,0.7558345198631287,0.8851891160011292,0.7143813967704773,0.19985954463481903,0.05101531744003296,0.23497642576694489,0.1587436944246292,0.4858512878417969,,,
300220,0.07306359708309174,0.03794365003705025,0.2309240847826004,0.6824684143066406,0.8689240217208862,0.6028844118118286,0.24446800351142883,0.09313232451677322,0.16619150340557098,0.3419313319027424,0.503791831433773,,,
300221,0.13443882763385773,0.23504149913787842,0.47624948620796204,0.7749975919723511,0.40692636370658875,0.4101842939853668,0.0905635729432106,0.3580321967601776,0.11356629431247711,0.8457298129796982,0.5621620640158653,,,
300223,0.5299264788627625,0.6938236355781555,0.3829333186149597,0.18258047103881836,0.23229770362377167,0.32349735498428345,0.2874930202960968,0.07387866079807281,0.29356929659843445,1.6066834330558777,0.6549409776926041,,,
300224,0.056112948805093765,0.07800740748643875,0.13116344809532166,0.11760950088500977,0.4549544155597687,0.19847163558006287,0.8262776136398315,0.4670381247997284,0.6703649759292603,0.26528380438685417,1.9636807143688202,,,
300225,0.2881953716278076,0.25165125727653503,0.1770658642053604,0.5268104076385498,0.5462428331375122,0.5515681505203247,0.18499413132667542,0.20210593938827515,0.2713659703731537,0.7169124931097031,0.6584660410881042,,,
300226,0.05737132951617241,0.4411889314651489,0.037192460149526596,0.7581320405006409,0.4933713674545288,0.776446521282196,0.18449674546718597,0.06543970108032227,0.18636099994182587,0.5357527211308479,0.4362974464893341,,,
300227,0.2816297709941864,0.4668439030647278,0.4006662368774414,0.6238899827003479,0.41758978366851807,0.4429467022418976,0.09448030591011047,0.11556626856327057,0.1563870906829834,1.1491399109363556,0.36643366515636444,,,
300228,0.03865857049822807,0.16494370996952057,0.02279132977128029,0.8405709266662598,0.6253650784492493,0.8638723492622375,0.12077052891254425,0.20969122648239136,0.11333627998828888,0.22639361023902893,0.4437980353832245,,,
300229,0.008932859636843204,0.020664172247052193,0.0025291074998676777,0.6200846433639526,0.7411597967147827,0.63483726978302,0.37098246812820435,0.23817603290081024,0.3626335859298706,0.032126139383763075,0.9717920869588852,,,
300230,0.04077843576669693,0.09172685444355011,0.07186912000179291,0.8956727981567383,0.8617811799049377,0.8927488327026367,0.06354875862598419,0.04649203270673752,0.035382047295570374,0.20437441021203995,0.14542283862829208,,,
300231,0.04711082950234413,0.024476954713463783,0.014644076116383076,0.8699148297309875,0.926834762096405,0.8873624205589294,0.08297432959079742,0.048688288778066635,0.09799344092607498,0.08623186033219099,0.22965605929493904,,,
300232,0.035221781581640244,0.03027956373989582,0.03859671205282211,0.8522030711174011,0.8288249969482422,0.8565470576286316,0.1125752404332161,0.14089548587799072,0.10485617071390152,0.10409805737435818,0.35832689702510834,,,
300233,0.006890961900353432,0.08093900233507156,0.031816720962524414,0.95970219373703,0.843420684337616,0.8703873753547668,0.033406853675842285,0.07564039528369904,0.09779591113328934,0.11964668519794941,0.20684316009283066,,,
300235,0.0060063255950808525,0.043822888284921646,0.04999637231230736,0.9318345189094543,0.8571366667747498,0.8048374056816101,0.062159232795238495,0.09904048591852188,0.14516620337963104,0.09982558619230986,0.3063659220933914,,,
300236,0.18547624349594116,0.09367303550243378,0.08360735327005386,0.5756645202636719,0.6242754459381104,0.44378960132598877,0.23885920643806458,0.2820515036582947,0.47260305285453796,0.3627566322684288,0.9935137629508972,,,
300237,0.037671104073524475,0.05931506305932999,0.025693906471133232,0.759811520576477,0.9062888622283936,0.8335500955581665,0.20251743495464325,0.03439608961343765,0.1407560408115387,0.1226800736039877,0.3776695653796196,,,
300238,0.02178993634879589,0.055248700082302094,0.05128169804811478,0.889300525188446,0.8684580326080322,0.8224735856056213,0.08890959620475769,0.07629326730966568,0.12624473869800568,0.12832033447921276,0.29144760221242905,,,
300239,0.0031047160737216473,0.006085175089538097,0.004474268294870853,0.9590635895729065,0.9805861115455627,0.9790611863136292,0.037831660360097885,0.013328703120350838,0.016464514657855034,0.013664159458130598,0.06762487813830376,,,
300240,0.05110909789800644,0.029777800664305687,0.053397037088871,0.8662930727005005,0.8392666578292847,0.7258809804916382,0.0825977772474289,0.1309555172920227,0.2207220047712326,0.13428393565118313,0.4342752993106842,,,
300241,0.04082030802965164,0.1849762201309204,0.08355124294757843,0.8366857767105103,0.3856499493122101,0.7449575662612915,0.12249394506216049,0.42937374114990234,0.17149120569229126,0.3093477711081505,0.7233588919043541,,,
300243,0.25531670451164246,0.11920389533042908,0.15012449026107788,0.6339811682701111,0.4349420368671417,0.4434822201728821,0.11070209741592407,0.445854127407074,0.40639328956604004,0.5246450901031494,0.9629495143890381,,,
300244,0.00029151895432733,0.028720475733280182,0.0012003526790067554,0.6913447380065918,0.8882744312286377,0.8609839677810669,0.3083637058734894,0.08300511538982391,0.13781572878360748,0.030212347366614267,0.5291845500469208,,,
300245,0.5531454086303711,0.4377446174621582,0.5145697593688965,0.39273950457572937,0.3794093132019043,0.1677478551864624,0.054115112870931625,0.1828460544347763,0.3176823556423187,1.5054597854614258,0.5546435229480267,,,
300246,0.02322598546743393,0.050874121487140656,0.017921332269906998,0.8817490935325623,0.8570627570152283,0.908539891242981,0.09502491354942322,0.09206307679414749,0.07353872805833817,0.09202143922448158,0.2606267184019089,,,
300247,0.15067632496356964,0.26116740703582764,0.24511705338954926,0.7497112154960632,0.6560852527618408,0.428938627243042,0.09961250424385071,0.0827472135424614,0.3259442448616028,0.6569607853889465,0.5083039626479149,,,
300248,0.07386275380849838,0.12890377640724182,0.024887526407837868,0.7569783926010132,0.7898582220077515,0.8787595629692078,0.16915889084339142,0.08123800158500671,0.0963529497385025,0.22765405662357807,0.34674984216690063,,,
300249,0.09604889899492264,0.02465100586414337,0.22266177833080292,0.8246413469314575,0.905950129032135,0.6905876398086548,0.07930970937013626,0.0693989098072052,0.08675053715705872,0.3433616831898689,0.23545915633440018,,,
300250,0.26118746399879456,0.12295585870742798,0.14856116473674774,0.5177522301673889,0.5788143873214722,0.49083226919174194,0.22106029093265533,0.2982296347618103,0.3606065511703491,0.5327044874429703,0.8798964768648148,,,
300251,0.2711321711540222,0.16859790682792664,0.11285878717899323,0.610748827457428,0.5140789747238159,0.7019593119621277,0.11811903864145279,0.31732314825057983,0.1851818859577179,0.5525888651609421,0.6206240728497505,,,
300253,0.051495663821697235,0.042720992118120193,0.04390987753868103,0.9015178084373474,0.9059978723526001,0.8963502049446106,0.04698651656508446,0.05128117650747299,0.059739965945482254,0.13812653347849846,0.1580076590180397,,,
300254,0.029460396617650986,0.06658098101615906,0.04200759157538414,0.9091635942459106,0.5404766798019409,0.8989466428756714,0.06137600168585777,0.39294230937957764,0.05904572084546089,0.13804896920919418,0.5133640319108963,,,
300255,0.019714321941137314,0.10654996335506439,0.025793343782424927,0.9234816431999207,0.8152728080749512,0.8478482365608215,0.05680397152900696,0.07817719131708145,0.12635847926139832,0.15205762907862663,0.2613396421074867,,,
300256,0.05396411567926407,0.11861442029476166,0.0354042649269104,0.8055036067962646,0.7695246338844299,0.8115411400794983,0.1405322402715683,0.1118609756231308,0.15305456519126892,0.20798280090093613,0.405447781085968,,,
300257,0.0031135771423578262,0.0026315622963011265,0.017918098717927933,0.8077025413513184,0.9535233378410339,0.8411245942115784,0.18918392062187195,0.04384509101510048,0.14095726609230042,0.023663238156586885,0.37398627772927284,,,
300258,0.080813467502594,0.1919301152229309,0.05692066624760628,0.7787967324256897,0.6614019870758057,0.8630077838897705,0.14038987457752228,0.14666783809661865,0.08007160574197769,0.3296642489731312,0.3671293184161186,,,
300259,0.11862029880285263,0.06727694720029831,0.11023034900426865,0.83370041847229,0.8948661684989929,0.8444952964782715,0.04767927899956703,0.03785688430070877,0.045274339616298676,0.2961275950074196,0.13081050291657448,,,
300260,0.3697825074195862,0.06511342525482178,0.2897348403930664,0.5357008576393127,0.7830434441566467,0.5827881097793579,0.09451659768819809,0.1518431156873703,0.12747697532176971,0.7246307730674744,0.3738366886973381,,,
300261,0.04122649505734444,0.06816507130861282,0.059090957045555115,0.9149358868598938,0.77903813123703,0.8892369866371155,0.04383757337927818,0.15279676020145416,0.0516720712184906,0.16848252341151237,0.24830640479922295,,,
300262,0.007885820232331753,0.02614862285554409,0.002251927275210619,0.9219686985015869,0.9035266637802124,0.5508093237876892,0.07014545798301697,0.07032465934753418,0.44693872332572937,0.03628637036308646,0.5874088406562805,,,
300263,0.03886423632502556,0.27078989148139954,0.08515800535678864,0.660420835018158,0.42258891463279724,0.5559245347976685,0.3007149398326874,0.3066211938858032,0.3589174449443817,0.39481213316321373,0.9662535786628723,,,
300264,0.028328923508524895,0.052590176463127136,0.03490776568651199,0.8351491689682007,0.8907392621040344,0.7456480860710144,0.13652196526527405,0.056670572608709335,0.2194441556930542,0.11582686565816402,0.4126366935670376,,,
300265,0.434417724609375,0.15597176551818848,0.1325511336326599,0.396156907081604,0.7238375544548035,0.1935540735721588,0.1694253534078598,0.12019060552120209,0.6738947629928589,0.7229406237602234,0.9635107219219208,,,
300266,0.18811000883579254,0.09989741444587708,0.2484123557806015,0.6332139372825623,0.7086554169654846,0.6022093892097473,0.1786760538816452,0.1914471536874771,0.14937831461429596,0.5364197790622711,0.5195015221834183,,,
300269,0.002499977359548211,0.02148163504898548,0.0009751336765475571,0.8653078079223633,0.6608415842056274,0.9111875891685486,0.13219214975833893,0.31767675280570984,0.08783730864524841,0.02495674608508125,0.5377062112092972,,,
300270,0.035691164433956146,0.02353690378367901,0.010619896464049816,0.8060622811317444,0.7970570921897888,0.7977325320243835,0.15824653208255768,0.17940598726272583,0.19164758920669556,0.06984796468168497,0.5293001085519791,,,
300273,0.002472299849614501,0.017475826665759087,0.0030072673689574003,0.9718053340911865,0.9668729305267334,0.9258562922477722,0.025722363963723183,0.01565120927989483,0.07113637775182724,0.022955393884330988,0.11250995099544525,,,
300274,0.4372207224369049,0.3703230023384094,0.3208165764808655,0.231800377368927,0.33558017015457153,0.3890005350112915,0.3309789299964905,0.29409679770469666,0.290182888507843,1.1283603012561798,0.9152586162090302,,,
300275,0.07590170949697495,0.02014131098985672,0.14302369952201843,0.8832851052284241,0.9496511816978455,0.6457591652870178,0.04081312566995621,0.03020757995545864,0.21121713519096375,0.2390667200088501,0.2822378408163786,,,
300276,0.022154515609145164,0.15338319540023804,0.04468792304396629,0.6593217849731445,0.702948272228241,0.6520848274230957,0.318523645401001,0.1436685472726822,0.3032273054122925,0.2202256340533495,0.7654194980859756,,,
300279,0.04887071251869202,0.04941757768392563,0.06776469200849533,0.7660958766937256,0.854033887386322,0.8089984059333801,0.1850334107875824,0.09654847532510757,0.12323690950870514,0.16605298221111298,0.4048187956213951,,,
300281,0.003099283669143915,0.009588728658854961,0.06605840474367142,0.9418677687644958,0.8771631121635437,0.8544161915779114,0.055032942444086075,0.11324820667505264,0.07952529191970825,0.0787464170716703,0.24780644103884697,,,
300282,0.04032808542251587,0.04778913035988808,0.07259652018547058,0.7534975409507751,0.819133996963501,0.6613092422485352,0.20617444813251495,0.13307690620422363,0.2660942077636719,0.16071373596787453,0.6053455621004105,,,
300283,0.01785428076982498,0.020902907475829124,0.015023305080831051,0.9275107979774475,0.8908024430274963,0.8998681902885437,0.05463496968150139,0.08829464018344879,0.08510853350162506,0.05378049332648516,0.22803814336657524,,,
300284,0.013500352390110493,0.05747608840465546,0.002128786873072386,0.9133942127227783,0.922783613204956,0.9409558176994324,0.07310540229082108,0.019740315154194832,0.056915368884801865,0.07310522766783834,0.14976108632981777,,,
300286,0.08432949334383011,0.0944957435131073,0.06828924268484116,0.7786948084831238,0.8410667777061462,0.7361588478088379,0.1369757503271103,0.06443745642900467,0.19555193185806274,0.24711447954177856,0.3969651386141777,,,
300287,0.11479556560516357,0.05212083086371422,0.01968172751367092,0.7887162566184998,0.8897958397865295,0.7507309913635254,0.0964881181716919,0.058083370327949524,0.22958724200725555,0.1865981239825487,0.384158730506897,,,
300288,0.03280779346823692,0.01840786635875702,0.02111528068780899,0.8916024565696716,0.9708920121192932,0.8555066585540771,0.07558972388505936,0.010700058192014694,0.12337813526391983,0.07233094051480293,0.20966791734099388,,,
300289,0.033261414617300034,0.05700782686471939,0.0057117692194879055,0.9434006214141846,0.9077247977256775,0.9848255515098572,0.02333788387477398,0.03526739031076431,0.0094627495855093,0.09598101070150733,0.06806802377104759,,,
300292,0.21108420193195343,0.2099905163049698,0.13462930917739868,0.7210692763328552,0.7191119194030762,0.7097337245941162,0.06784648448228836,0.07089757174253464,0.1556369662284851,0.5557040274143219,0.2943810224533081,,,
300293,0.024536386132240295,0.020764200016856194,0.03581329062581062,0.8793331384658813,0.7313150763511658,0.7919718027114868,0.09613043814897537,0.24792076647281647,0.17221496999263763,0.08111387677490711,0.5162661746144295,,,
300294,0.1272907257080078,0.10415498167276382,0.09825488924980164,0.8331202864646912,0.8204118013381958,0.8618452548980713,0.0395890548825264,0.07543320953845978,0.03989991918206215,0.3297005966305733,0.15492218360304832,,,
300295,0.034513868391513824,0.15024474263191223,0.010063736699521542,0.8577587604522705,0.7355403304100037,0.781241238117218,0.10772737860679626,0.11421500146389008,0.20869505405426025,0.1948223477229476,0.4306374341249466,,,
300296,0.04237677529454231,0.043381448835134506,0.06321967393159866,0.8390618562698364,0.808235764503479,0.6615272164344788,0.11856142431497574,0.14838281273841858,0.2752530872821808,0.14897789806127548,0.5421973243355751,,,
300297,0.01818537339568138,0.012445698492228985,0.02156340703368187,0.9454287886619568,0.8048524260520935,0.8352782130241394,0.0363859161734581,0.18270184099674225,0.14315836131572723,0.052194478921592236,0.3622461184859276,,,
300299,0.10487845540046692,0.25465741753578186,0.07349156588315964,0.533655047416687,0.5759857296943665,0.7439101934432983,0.3614664673805237,0.1693568378686905,0.18259824812412262,0.4330274388194084,0.7134215533733368,,,
300300,0.10110954195261002,0.32820481061935425,0.057182468473911285,0.7926304936408997,0.5876217484474182,0.827592134475708,0.10625997185707092,0.08417346328496933,0.1152254194021225,0.48649682104587555,0.30565885454416275,,,
300301,0.035200197249650955,0.09945067018270493,0.05789901316165924,0.9405624866485596,0.759021520614624,0.8934014439582825,0.02423730492591858,0.14152783155441284,0.04869949817657471,0.19254988059401512,0.21446463465690613,,,
300302,0.25116288661956787,0.05732463672757149,0.17159679532051086,0.44766098260879517,0.5216434597969055,0.6379199624061584,0.30117613077163696,0.4210318922996521,0.1904832422733307,0.4800843186676502,0.9126912653446198,,,
300303,0.011279059574007988,0.05046253278851509,0.01314118504524231,0.9548658132553101,0.9095587134361267,0.92995685338974,0.03385511040687561,0.03997878357768059,0.05690193176269531,0.07488277740776539,0.1307358257472515,,,
300304,0.18136291205883026,0.635758638381958,0.2611221969127655,0.632966935634613,0.16557325422763824,0.5332509279251099,0.1856701821088791,0.19866801798343658,0.20562684535980225,1.0782437473535538,0.5899650454521179,,,
300305,0.020883340388536453,0.01389782503247261,0.019648762419819832,0.9226409196853638,0.9124261736869812,0.8846416473388672,0.056475743651390076,0.0736759603023529,0.09570968896150589,0.054429927840828896,0.22586139291524887,,,
300306,0.1489143967628479,0.15515586733818054,0.06490755081176758,0.7552367448806763,0.675777018070221,0.8969786763191223,0.0958489179611206,0.1690671443939209,0.038113757967948914,0.368977814912796,0.3030298203229904,,,
300307,0.015597224235534668,0.020642248913645744,0.01871531456708908,0.8759732246398926,0.8527296781539917,0.8574745059013367,0.10842952877283096,0.1266280859708786,0.12381026148796082,0.05495478771626949,0.3588678762316704,,,
